accepted_currencies,address,avg_lead_time_days,capacity_profile,certifications,city,commercial_terms_json,company_size,contact_email,country,country_code,created_at,default_currency,default_moq,deleted_at,identity_json,incoterms_supported,is_active,lead_time_profile_json,legal_name,name,onboarding_method,payment_terms_options,phone,quality_rating,region,regions_served,regions_served_macro,reliability_score,status,trading_name,updated_at,vendor_id,vendor_type,website,year_established
"[""EUR"", ""IDR"", ""USD""]","{""line1"": ""47 Industrial Park Road"", ""line2"": null, ""city"": ""Jakarta"", ""state_region"": ""Jakarta"", ""postal_code"": null, ""country_code"": ""ID"", ""lat"": null, ""lng"": null}",17.00,"{""max_monthly_units"": 26750, ""utilization_rate"": 0.83, ""min_order_value_usd"": 1350}","[""IATF16949"", ""ISO9001""]",Jakarta,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",large,rfq@jakarta-metal-forming-047.example,ID,ID,2026-04-13T05:30:00+00:00,IDR,100.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-047"", ""vendor_identity_key"": ""0a088e2a3fbd55877295f4e6c66ab1f11b558574cb5d598915ceb6c89f5de169""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 14, ""pilot_days"": 21, ""production_days"": 23, ""rush_supported"": false}",Jakarta Metal Forming 047 Co. Ltd.,Jakarta Metal Forming 047,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000047,0.794000,"Jakarta, Indonesia","[""VN"", ""TH"", ""MY"", ""ID"", ""US"", ""CA"", ""DE"", ""NL""]",Southeast Asia,0.785000,GHOST,Jakarta Metal Forming 047,2026-04-13T05:30:00+00:00,6f13a16c-e7a1-5ef9-8cfa-78c7d26448dd,manufacturer,https://jakarta-metal-forming-047.example,2007
"[""EUR"", ""INR"", ""USD""]","{""line1"": ""48 Industrial Park Road"", ""line2"": null, ""city"": ""Pune"", ""state_region"": ""Maharashtra"", ""postal_code"": null, ""country_code"": ""IN"", ""lat"": null, ""lng"": null}",18.00,"{""max_monthly_units"": 27000, ""utilization_rate"": 0.55, ""min_order_value_usd"": 300}","[""IATF16949"", ""ISO9001""]",Pune,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": false, ""platform_integration_level"": ""portal_only""}",small,rfq@pune-precision-machining-048.example,IN,IN,2026-04-13T05:30:00+00:00,INR,10.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-048"", ""vendor_identity_key"": ""9bf40140807c84574c13947856a1704e1a41893a220776112fcd649aa462937d""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 7, ""pilot_days"": 22, ""production_days"": 24, ""rush_supported"": true}",Pune Precision Machining 048 Co. Ltd.,Pune Precision Machining 048,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000048,0.811000,"Maharashtra, India","[""IN"", ""US"", ""CA"", ""GB"", ""DE"", ""NL""]",South Asia,0.800000,GHOST,Pune Precision Machining 048,2026-04-13T05:30:00+00:00,2f2b9763-ad47-5e4b-b389-73b85513031a,manufacturer,https://pune-precision-machining-048.example,2008
"[""EUR"", ""INR"", ""USD""]","{""line1"": ""49 Industrial Park Road"", ""line2"": null, ""city"": ""Chennai"", ""state_region"": ""Tamil Nadu"", ""postal_code"": null, ""country_code"": ""IN"", ""lat"": null, ""lng"": null}",19.00,"{""max_monthly_units"": 27250, ""utilization_rate"": 0.59, ""min_order_value_usd"": 450}","[""IATF16949"", ""ISO9001""]",Chennai,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",medium,rfq@chennai-sheet-metal-works-049.example,IN,IN,2026-04-13T05:30:00+00:00,INR,25.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-049"", ""vendor_identity_key"": ""8e2000308ef5c8c9711fbc46f47aa0410541da318b81244bdd64b01ec8025d9d""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 8, ""pilot_days"": 23, ""production_days"": 25, ""rush_supported"": false}",Chennai Sheet Metal Works 049 Co. Ltd.,Chennai Sheet Metal Works 049,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000049,0.828000,"Tamil Nadu, India","[""IN"", ""US"", ""CA"", ""GB"", ""DE"", ""NL""]",South Asia,0.815000,GHOST,Chennai Sheet Metal Works 049,2026-04-13T05:30:00+00:00,92691a45-67f7-565e-a549-5ea82f2b2b4f,contract_manufacturer,https://chennai-sheet-metal-works-049.example,2009
"[""EUR"", ""INR"", ""USD""]","{""line1"": ""50 Industrial Park Road"", ""line2"": null, ""city"": ""Ahmedabad"", ""state_region"": ""Gujarat"", ""postal_code"": null, ""country_code"": ""IN"", ""lat"": null, ""lng"": null}",20.00,"{""max_monthly_units"": 27500, ""utilization_rate"": 0.63, ""min_order_value_usd"": 600}","[""IATF16949"", ""ISO9001""]",Ahmedabad,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",large,rfq@ahmedabad-metal-forming-050.example,IN,IN,2026-04-13T05:30:00+00:00,INR,50.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-050"", ""vendor_identity_key"": ""8b2bf6bfec91da8dba013f8724aba3d85a7d79860716955b1139e12027e82bf4""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 9, ""pilot_days"": 14, ""production_days"": 26, ""rush_supported"": false}",Ahmedabad Metal Forming 050 Co. Ltd.,Ahmedabad Metal Forming 050,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000050,0.845000,"Gujarat, India","[""IN"", ""US"", ""CA"", ""GB"", ""DE"", ""NL""]",South Asia,0.830000,GHOST,Ahmedabad Metal Forming 050,2026-04-13T05:30:00+00:00,c6cfc0bd-b2d4-546a-8b05-ab3ffcf00f09,manufacturer,https://ahmedabad-metal-forming-050.example,2010
"[""EUR"", ""INR"", ""USD""]","{""line1"": ""51 Industrial Park Road"", ""line2"": null, ""city"": ""Pune"", ""state_region"": ""Maharashtra"", ""postal_code"": null, ""country_code"": ""IN"", ""lat"": null, ""lng"": null}",21.00,"{""max_monthly_units"": 27750, ""utilization_rate"": 0.67, ""min_order_value_usd"": 750}","[""ISO9001""]",Pune,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",small,rfq@pune-casting-foundry-051.example,IN,IN,2026-04-13T05:30:00+00:00,INR,100.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-051"", ""vendor_identity_key"": ""31c50a27c8545a4301cbc3a0ac0c7fd8eed387f3f03a40cc6232e6b59b48ce62""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 10, ""pilot_days"": 15, ""production_days"": 27, ""rush_supported"": true}",Pune Casting Foundry 051 Co. Ltd.,Pune Casting Foundry 051,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000051,0.862000,"Maharashtra, India","[""IN"", ""US"", ""CA"", ""GB"", ""DE"", ""NL""]",South Asia,0.845000,GHOST,Pune Casting Foundry 051,2026-04-13T05:30:00+00:00,cd046761-9d1e-590e-b225-2e9ede409b4c,manufacturer,https://pune-casting-foundry-051.example,2011
"[""EUR"", ""INR"", ""USD""]","{""line1"": ""52 Industrial Park Road"", ""line2"": null, ""city"": ""Chennai"", ""state_region"": ""Tamil Nadu"", ""postal_code"": null, ""country_code"": ""IN"", ""lat"": null, ""lng"": null}",22.00,"{""max_monthly_units"": 28000, ""utilization_rate"": 0.71, ""min_order_value_usd"": 900}","[""ISO9001""]",Chennai,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": false, ""platform_integration_level"": ""portal_only""}",medium,rfq@chennai-plastics-molding-052.example,IN,IN,2026-04-13T05:30:00+00:00,INR,10.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-052"", ""vendor_identity_key"": ""f871a9b46c340cc6cec30e10336550a1ffb31aaad0110aecef9dd73e804d9490""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 11, ""pilot_days"": 16, ""production_days"": 28, ""rush_supported"": false}",Chennai Plastics Molding 052 Co. Ltd.,Chennai Plastics Molding 052,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000052,0.879000,"Tamil Nadu, India","[""IN"", ""US"", ""CA"", ""GB"", ""DE"", ""NL""]",South Asia,0.860000,GHOST,Chennai Plastics Molding 052,2026-04-13T05:30:00+00:00,d5394254-d9dc-593c-942f-50d8b025eb40,manufacturer,https://chennai-plastics-molding-052.example,2012
"[""EUR"", ""INR"", ""USD""]","{""line1"": ""53 Industrial Park Road"", ""line2"": null, ""city"": ""Ahmedabad"", ""state_region"": ""Gujarat"", ""postal_code"": null, ""country_code"": ""IN"", ""lat"": null, ""lng"": null}",23.00,"{""max_monthly_units"": 28250, ""utilization_rate"": 0.75, ""min_order_value_usd"": 1050}","[""ISO9001"", ""REACH"", ""ROHS"", ""UL""]",Ahmedabad,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",large,rfq@ahmedabad-electronics-fabrication-053.example,IN,IN,2026-04-13T05:30:00+00:00,INR,25.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-053"", ""vendor_identity_key"": ""d9b5f5185fb265c575a4fff195225c51a09eec11eef23f4819a0692218ad4250""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 12, ""pilot_days"": 17, ""production_days"": 29, ""rush_supported"": false}",Ahmedabad Electronics Fabrication 053 Co. Ltd.,Ahmedabad Electronics Fabrication 053,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000053,0.896000,"Gujarat, India","[""IN"", ""US"", ""CA"", ""GB"", ""DE"", ""NL""]",South Asia,0.875000,GHOST,Ahmedabad Electronics Fabrication 053,2026-04-13T05:30:00+00:00,b1602b9a-090a-501c-9478-cd01a010bae9,contract_manufacturer,https://ahmedabad-electronics-fabrication-053.example,2013
"[""EUR"", ""INR"", ""USD""]","{""line1"": ""54 Industrial Park Road"", ""line2"": null, ""city"": ""Pune"", ""state_region"": ""Maharashtra"", ""postal_code"": null, ""country_code"": ""IN"", ""lat"": null, ""lng"": null}",24.00,"{""max_monthly_units"": 28500, ""utilization_rate"": 0.79, ""min_order_value_usd"": 1200}","[""CE"", ""ISO9001"", ""UL""]",Pune,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",small,rfq@pune-electrical-assembly-054.example,IN,IN,2026-04-13T05:30:00+00:00,INR,50.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-054"", ""vendor_identity_key"": ""a8a00c4cf6725c06b3410b3503e0ec3753864d981bd7b35490931452edf6bfc4""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 13, ""pilot_days"": 18, ""production_days"": 30, ""rush_supported"": true}",Pune Electrical Assembly 054 Co. Ltd.,Pune Electrical Assembly 054,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000054,0.760000,"Maharashtra, India","[""IN"", ""US"", ""CA"", ""GB"", ""DE"", ""NL""]",South Asia,0.890000,GHOST,Pune Electrical Assembly 054,2026-04-13T05:30:00+00:00,eb320770-6ac1-5ab6-adfb-ebdd0b5daace,contract_manufacturer,https://pune-electrical-assembly-054.example,2014
"[""EUR"", ""INR"", ""USD""]","{""line1"": ""55 Industrial Park Road"", ""line2"": null, ""city"": ""Chennai"", ""state_region"": ""Tamil Nadu"", ""postal_code"": null, ""country_code"": ""IN"", ""lat"": null, ""lng"": null}",25.00,"{""max_monthly_units"": 28750, ""utilization_rate"": 0.83, ""min_order_value_usd"": 1350}","[""IATF16949"", ""ISO9001""]",Chennai,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",medium,rfq@chennai-precision-machining-055.example,IN,IN,2026-04-13T05:30:00+00:00,INR,100.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-055"", ""vendor_identity_key"": ""025192fd0fd3b0429ea1f1a00f24c6c9b6eb6a8c8f99013622ddd283a09d2b8e""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 14, ""pilot_days"": 19, ""production_days"": 31, ""rush_supported"": false}",Chennai Precision Machining 055 Co. Ltd.,Chennai Precision Machining 055,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000055,0.777000,"Tamil Nadu, India","[""IN"", ""US"", ""CA"", ""GB"", ""DE"", ""NL""]",South Asia,0.740000,GHOST,Chennai Precision Machining 055,2026-04-13T05:30:00+00:00,ad4a66ff-3778-573a-8596-3027e7c2f8a0,manufacturer,https://chennai-precision-machining-055.example,2015
"[""EUR"", ""INR"", ""USD""]","{""line1"": ""56 Industrial Park Road"", ""line2"": null, ""city"": ""Ahmedabad"", ""state_region"": ""Gujarat"", ""postal_code"": null, ""country_code"": ""IN"", ""lat"": null, ""lng"": null}",26.00,"{""max_monthly_units"": 29000, ""utilization_rate"": 0.55, ""min_order_value_usd"": 300}","[""IATF16949"", ""ISO9001""]",Ahmedabad,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": false, ""platform_integration_level"": ""portal_only""}",large,rfq@ahmedabad-sheet-metal-works-056.example,IN,IN,2026-04-13T05:30:00+00:00,INR,10.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-056"", ""vendor_identity_key"": ""0ab5fd17f65a19f198331b400d25fd5af3907b76c12146f6103f36ae777b4500""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 7, ""pilot_days"": 20, ""production_days"": 32, ""rush_supported"": false}",Ahmedabad Sheet Metal Works 056 Co. Ltd.,Ahmedabad Sheet Metal Works 056,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000056,0.794000,"Gujarat, India","[""IN"", ""US"", ""CA"", ""GB"", ""DE"", ""NL""]",South Asia,0.755000,GHOST,Ahmedabad Sheet Metal Works 056,2026-04-13T05:30:00+00:00,db42804f-e54c-5aae-955b-f97bc4112270,contract_manufacturer,https://ahmedabad-sheet-metal-works-056.example,2016
"[""EUR"", ""INR"", ""USD""]","{""line1"": ""57 Industrial Park Road"", ""line2"": null, ""city"": ""Pune"", ""state_region"": ""Maharashtra"", ""postal_code"": null, ""country_code"": ""IN"", ""lat"": null, ""lng"": null}",27.00,"{""max_monthly_units"": 29250, ""utilization_rate"": 0.59, ""min_order_value_usd"": 450}","[""IATF16949"", ""ISO9001""]",Pune,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",small,rfq@pune-metal-forming-057.example,IN,IN,2026-04-13T05:30:00+00:00,INR,25.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-057"", ""vendor_identity_key"": ""73c9e9ea93e10c7b74f264356067fc6b6e40d7a494970cdb2bcbbb1ee4ec7e37""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 8, ""pilot_days"": 21, ""production_days"": 33, ""rush_supported"": true}",Pune Metal Forming 057 Co. Ltd.,Pune Metal Forming 057,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000057,0.811000,"Maharashtra, India","[""IN"", ""US"", ""CA"", ""GB"", ""DE"", ""NL""]",South Asia,0.770000,GHOST,Pune Metal Forming 057,2026-04-13T05:30:00+00:00,b565d6cc-9b8d-5776-a6a5-f91597f3693d,manufacturer,https://pune-metal-forming-057.example,2017
"[""EUR"", ""INR"", ""USD""]","{""line1"": ""58 Industrial Park Road"", ""line2"": null, ""city"": ""Chennai"", ""state_region"": ""Tamil Nadu"", ""postal_code"": null, ""country_code"": ""IN"", ""lat"": null, ""lng"": null}",28.00,"{""max_monthly_units"": 29500, ""utilization_rate"": 0.63, ""min_order_value_usd"": 600}","[""ISO9001""]",Chennai,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",medium,rfq@chennai-casting-foundry-058.example,IN,IN,2026-04-13T05:30:00+00:00,INR,50.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-058"", ""vendor_identity_key"": ""48b65dd08d4fcec3f971b7d73f1347589219d5eb4ee7336ed6919ffa75d7a365""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 9, ""pilot_days"": 22, ""production_days"": 34, ""rush_supported"": false}",Chennai Casting Foundry 058 Co. Ltd.,Chennai Casting Foundry 058,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000058,0.828000,"Tamil Nadu, India","[""IN"", ""US"", ""CA"", ""GB"", ""DE"", ""NL""]",South Asia,0.785000,GHOST,Chennai Casting Foundry 058,2026-04-13T05:30:00+00:00,8757fb0d-dde6-5bed-b3ee-a86a0f02e657,manufacturer,https://chennai-casting-foundry-058.example,2018
"[""EUR"", ""INR"", ""USD""]","{""line1"": ""59 Industrial Park Road"", ""line2"": null, ""city"": ""Ahmedabad"", ""state_region"": ""Gujarat"", ""postal_code"": null, ""country_code"": ""IN"", ""lat"": null, ""lng"": null}",29.00,"{""max_monthly_units"": 29750, ""utilization_rate"": 0.67, ""min_order_value_usd"": 750}","[""ISO9001""]",Ahmedabad,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",large,rfq@ahmedabad-plastics-molding-059.example,IN,IN,2026-04-13T05:30:00+00:00,INR,100.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-059"", ""vendor_identity_key"": ""57ab7a68eead125e6a330b4a632bd5c7cc35dbe761166d9d0ae7a0ab4663d148""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 10, ""pilot_days"": 23, ""production_days"": 35, ""rush_supported"": false}",Ahmedabad Plastics Molding 059 Co. Ltd.,Ahmedabad Plastics Molding 059,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000059,0.845000,"Gujarat, India","[""IN"", ""US"", ""CA"", ""GB"", ""DE"", ""NL""]",South Asia,0.800000,GHOST,Ahmedabad Plastics Molding 059,2026-04-13T05:30:00+00:00,da96ae95-f444-5104-901e-f76765fa5524,manufacturer,https://ahmedabad-plastics-molding-059.example,2019
"[""EUR"", ""PLN"", ""USD""]","{""line1"": ""60 Industrial Park Road"", ""line2"": null, ""city"": ""Katowice"", ""state_region"": ""Silesia"", ""postal_code"": null, ""country_code"": ""PL"", ""lat"": null, ""lng"": null}",30.00,"{""max_monthly_units"": 30000, ""utilization_rate"": 0.71, ""min_order_value_usd"": 900}","[""IATF16949"", ""ISO9001""]",Katowice,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": false, ""platform_integration_level"": ""portal_only""}",small,rfq@katowice-precision-machining-060.example,PL,PL,2026-04-13T05:30:00+00:00,PLN,10.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-060"", ""vendor_identity_key"": ""8b559cf6557e9167fecfb16746d036fb9ff9e29b5ad345f2e0208be390ecb5f5""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 11, ""pilot_days"": 14, ""production_days"": 21, ""rush_supported"": true}",Katowice Precision Machining 060 Co. Ltd.,Katowice Precision Machining 060,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000060,0.862000,"Silesia, Poland","[""PL"", ""CZ"", ""RO"", ""DE"", ""NL"", ""BE"", ""US""]",Eastern Europe,0.815000,GHOST,Katowice Precision Machining 060,2026-04-13T05:30:00+00:00,f9183326-50f2-5dcd-b896-996c05c792c7,manufacturer,https://katowice-precision-machining-060.example,2000
"[""EUR"", ""PLN"", ""USD""]","{""line1"": ""61 Industrial Park Road"", ""line2"": null, ""city"": ""Katowice"", ""state_region"": ""Silesia"", ""postal_code"": null, ""country_code"": ""PL"", ""lat"": null, ""lng"": null}",31.00,"{""max_monthly_units"": 30250, ""utilization_rate"": 0.75, ""min_order_value_usd"": 1050}","[""IATF16949"", ""ISO9001""]",Katowice,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",medium,rfq@katowice-sheet-metal-works-061.example,PL,PL,2026-04-13T05:30:00+00:00,PLN,25.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-061"", ""vendor_identity_key"": ""c2328a739476aa7269bda61968e59a3bbbc0760d28fbf6fba81ec01be73a0167""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 12, ""pilot_days"": 15, ""production_days"": 22, ""rush_supported"": false}",Katowice Sheet Metal Works 061 Co. Ltd.,Katowice Sheet Metal Works 061,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000061,0.879000,"Silesia, Poland","[""PL"", ""CZ"", ""RO"", ""DE"", ""NL"", ""BE"", ""US""]",Eastern Europe,0.830000,GHOST,Katowice Sheet Metal Works 061,2026-04-13T05:30:00+00:00,d47f38bb-3510-562d-8c04-8d25db48db62,contract_manufacturer,https://katowice-sheet-metal-works-061.example,2001
"[""EUR"", ""PLN"", ""USD""]","{""line1"": ""62 Industrial Park Road"", ""line2"": null, ""city"": ""Katowice"", ""state_region"": ""Silesia"", ""postal_code"": null, ""country_code"": ""PL"", ""lat"": null, ""lng"": null}",32.00,"{""max_monthly_units"": 30500, ""utilization_rate"": 0.79, ""min_order_value_usd"": 1200}","[""IATF16949"", ""ISO9001""]",Katowice,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",large,rfq@katowice-metal-forming-062.example,PL,PL,2026-04-13T05:30:00+00:00,PLN,50.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-062"", ""vendor_identity_key"": ""4e4c7d44670476231129b5daa9d2b922b303ea24341be95d8dea112367d7861c""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 13, ""pilot_days"": 16, ""production_days"": 23, ""rush_supported"": false}",Katowice Metal Forming 062 Co. Ltd.,Katowice Metal Forming 062,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000062,0.896000,"Silesia, Poland","[""PL"", ""CZ"", ""RO"", ""DE"", ""NL"", ""BE"", ""US""]",Eastern Europe,0.845000,GHOST,Katowice Metal Forming 062,2026-04-13T05:30:00+00:00,3f48d821-eac4-5843-b8b4-8431cfd90d07,manufacturer,https://katowice-metal-forming-062.example,2002
"[""EUR"", ""PLN"", ""USD""]","{""line1"": ""63 Industrial Park Road"", ""line2"": null, ""city"": ""Katowice"", ""state_region"": ""Silesia"", ""postal_code"": null, ""country_code"": ""PL"", ""lat"": null, ""lng"": null}",12.00,"{""max_monthly_units"": 30750, ""utilization_rate"": 0.83, ""min_order_value_usd"": 1350}","[""ISO9001""]",Katowice,"{""payment_terms_default"": ""Net 30"", ""nda_willing"": true, ""engineering_support"": false, ""substitution_willing"": true, ""platform_integration_level"": ""portal_only""}",small,rfq@katowice-casting-foundry-063.example,PL,PL,2026-04-13T05:30:00+00:00,PLN,100.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-063"", ""vendor_identity_key"": ""a9043b84b419f09160aa242610352ac82590f598f481988a12f9159b0d8e8b1e""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 14, ""pilot_days"": 17, ""production_days"": 24, ""rush_supported"": true}",Katowice Casting Foundry 063 Co. Ltd.,Katowice Casting Foundry 063,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000063,0.760000,"Silesia, Poland","[""PL"", ""CZ"", ""RO"", ""DE"", ""NL"", ""BE"", ""US""]",Eastern Europe,0.860000,GHOST,Katowice Casting Foundry 063,2026-04-13T05:30:00+00:00,a0f1a623-ca7a-5719-97f8-359e7bdf757e,manufacturer,https://katowice-casting-foundry-063.example,2003
"[""CZK"", ""EUR"", ""USD""]","{""line1"": ""64 Industrial Park Road"", ""line2"": null, ""city"": ""Brno"", ""state_region"": ""Brno"", ""postal_code"": null, ""country_code"": ""CZ"", ""lat"": null, ""lng"": null}",13.00,"{""max_monthly_units"": 31000, ""utilization_rate"": 0.55, ""min_order_value_usd"": 300}","[""IATF16949"", ""ISO9001""]",Brno,"{""payment_terms_default"": ""T/T 30/70"", ""nda_willing"": true, ""engineering_support"": true, ""substitution_willing"": false, ""platform_integration_level"": ""portal_only""}",medium,rfq@brno-precision-machining-064.example,CZ,CZ,2026-04-13T05:30:00+00:00,CZK,10.00000000,,"{""external_source"": ""platform_seed"", ""external_source_id"": ""seed-vendor-064"", ""vendor_identity_key"": ""6aced354b6b09861515f5a09216b1dcf0d582398c387fc1be48658dd35c63dfe""}","[""EXW"", ""FOB"", ""CIF"", ""DAP""]",True,"{""prototype_days"": 7, ""pilot_days"": 18, ""production_days"": 25, ""rush_supported"": false}",Brno Precision Machining 064 Co. Ltd.,Brno Precision Machining 064,platform_seeded,"[""T/T 30% deposit, 70% before shipment"", ""Net 30""]",+10000000064,0.777000,"Brno, Czechia","[""PL"", ""CZ"", ""RO"", ""DE"", ""NL"", ""BE"", ""US""]",Eastern Europe,0.875000,GHOST,Brno Precision Machining 064,2026-04-13T05:30:00+00:00,3d00ea61-7e4b-5eab-ac71-0cdf984f4b54,manufacturer,https://brno-precision-machining-064.example,2004
